  00004966:  aa                                              TNT NTNTNT (6)
  00004967:  08                                              TNT NN (2)
  00004968:  4d d0 15 40 f8                                  TIP 0xf84015d0 (2)
  0000496d:  32 00 00                                        TNT TNNT (4)
  00004970:  4d 62 56 30 f8                                  TIP 0xf8305662 (2)
  00004975:  04 00 00                                        TNT N (1)
  00004978:  4d dd d7 2e f8                                  TIP 0xf82ed7dd (2)
  0000497d:  10 00 00                                        TNT NNN (3)
  00004980:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  00004985:  0a 00 00                                        TNT NT (2)
  00004988:  4d c4 cf 2e f8                                  TIP 0xf82ecfc4 (2)
  0000498d:  08 00 00                                        TNT NN (2)
  00004990:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  00004995:  06 00 00                                        TNT T (1)
  00004998:  4d 16 d0 2e f8                                  TIP 0xf82ed016 (2)
  0000499d:  84                                              TNT NNNNTN (6)
  0000499e:  0c 00                                           TNT TN (2)
  000049a0:  4d 6f 7d 2d f8                                  TIP 0xf82d7d6f (2)
  000049a5:  04 00                                           TNT N (1)
  000049a7:  6d 96 e1 ce 75 b3 55 00                         TIP 0x55b375cee196 (3)
  000049b7:  6d 40 b8 38 f8 53 7f 00                         TIP 0x7f53f838b840 (3)
  000049c0:  59 96                                           MTC 0x96
  000049c2:  10                                              TNT NNN (3)
  000049c3:  01                                              TIP.PGD no ip
  000049c4:  59 97                                           MTC 0x97
  000049c6:  59 98                                           MTC 0x98
  000049c8:  59 99                                           MTC 0x99
  000049ca:  59 9a                                           MTC 0x9a
  000049cc:  59 9b                                           MTC 0x9b
  000049ce:  59 9c                                           MTC 0x9c
  000049d0:  59 9d                                           MTC 0x9d
  000049d2:  59 9e                                           MTC 0x9e
  000049d4:  59 9f                                           MTC 0x9f
  000049d6:  59 a0                                           MTC 0xa0
  000049d8:  59 a1                                           MTC 0xa1
  000049da:  59 a2                                           MTC 0xa2
  000049dc:  59 a3 00 00                                     MTC 0xa3
  000049e0:  02 82 02 82 02 82 02 82 02 82 02 82 02 82 02 82 PSB
  000049f6:  19 ec 2c 17 aa 56 06 00                         TSC 0x656aa172cec
  00004a06:  02 73 a3 ce 00 28 00 00                         TMA CTC 0xcea3 FC 0x28
  00004a10:  02 03 2e 00                                     CBR 0x2e
  00004a14:  02 23                                           PSBEND
  00004a16:  59 a4 00 00 00 00 00 00                         MTC 0xa4
  00004a20:  59 cb 00 00 00 00                               MTC 0xcb
  00004a26:  19 aa 25 1d aa 56 06 00                         TSC 0x656aa1d25aa
  00004a36:  02 73 cb dc 00 06 00 00                         TMA CTC 0xdccb FC 0x6
  00004a40:  02 03 2e 00                                     CBR 0x2e
  00004a44:  59 cc                                           MTC 0xcc
  00004a46:  59 cd                                           MTC 0xcd
  00004a48:  59 ce                                           MTC 0xce
  00004a4a:  59 cf                                           MTC 0xcf
  00004a4c:  59 d0 00 00 00 00 00 00                         MTC 0xd0
  00004a55:  99 01                                           MODE.Exec 64
  00004a57:  71 e4 31 35 f8 53 7f 00                         TIP.PGE 0x7f53f83531e4 (3)
  00004a60:  0c                                              TNT TN (2)
  00004a61:  2d f7 8e                                        TIP 0x8ef7 (1)
  00004a64:  59 d1                                           MTC 0xd1
  00004a66:  04 00                                           TNT N (1)
  00004a68:  4d 8f b8 38 f8                                  TIP 0xf838b88f (2)
  00004a6d:  04 00                                           TNT N (1)
  00004a6f:  6d a0 e1 ce 75 b3 55 00                         TIP 0x55b375cee1a0 (3)
  00004a78:  59 d2 00 00 00 00 00                            MTC 0xd2
  00004a7f:  6d c0 7c 2d f8 53 7f 00                         TIP 0x7f53f82d7cc0 (3)
  00004a88:  f0                                              TNT TTTNNN (6)
  00004a89:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  00004a8e:  59 d3                                           MTC 0xd3
  00004a90:  0a                                              TNT NT (2)
  00004a91:  4d 35 c9 2e f8                                  TIP 0xf82ec935 (2)
  00004a96:  60 00                                           TNT TNNNN (5)
  00004a98:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  00004a9d:  06 00 00                                        TNT T (1)
  00004aa0:  4d a2 c9 2e f8                                  TIP 0xf82ec9a2 (2)
  00004aa5:  80                                              TNT NNNNNN (6)
  00004aa6:  04 00                                           TNT N (1)
  00004aa8:  2d 58 d9                                        TIP 0xd958 (1)
  00004aab:  59 d4                                           MTC 0xd4
  00004aad:  e2                                              TNT TTNNNT (6)
  00004aae:  fc 00                                           TNT TTTTTN (6)
  00004ab0:  2d a5 d5                                        TIP 0xd5a5 (1)
  00004ab3:  ac                                              TNT NTNTTN (6)
  00004ab4:  da                                              TNT TNTTNT (6)
  00004ab5:  50 00 00                                        TNT NTNNN (5)
  00004ab8:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  00004abd:  ba                                              TNT NTTTNT (6)
  00004abe:  aa                                              TNT NTNTNT (6)
  00004abf:  08                                              TNT NN (2)
  00004ac0:  4d d0 15 40 f8                                  TIP 0xf84015d0 (2)
  00004ac5:  32                                              TNT TNNT (4)
  00004ac6:  59 d5                                           MTC 0xd5
  00004ac8:  4d 62 56 30 f8                                  TIP 0xf8305662 (2)
  00004acd:  04 00 00                                        TNT N (1)
  00004ad0:  4d dd d7 2e f8                                  TIP 0xf82ed7dd (2)
  00004ad5:  10 00 00                                        TNT NNN (3)
  00004ad8:  4d 20 e2 3f f8                                  TIP 0xf83fe220 (2)
  00004add:  0a 00 00                                        TNT NT (2)
  00004ae0:  4d c4 cf 2e f8                                  TIP 0xf82ecfc4 (2)
  00004ae5:  08 00 00                                        TNT NN (2)
  00004ae8:  4d 00 56 30 f8                                  TIP 0xf8305600 (2)
  00004aed:  06 00 00                                        TNT T (1)
  00004af0:  4d 16 d0 2e f8                                  TIP 0xf82ed016 (2)
  00004af5:  84                                              TNT NNNNTN (6)
